Text;Date;LikesCount;RepostCount;URLs
Земляне здрав.ствуйте! Пост тому, кому не безразличен пи_дец, который творится с экологией!  Я хочу сделать проект, который может понизить спрос на массовое производство одежды.  ИЩУ ЧЕЛОВЕКА! (о нем чуть ниже)  ??????  Идея не нова, аренда вещей, т.е отказ от собственности. Я занимаюсь маркетингом достаточно долгое время, и очень хорошо работаю с воздействием на людей через различные инструменты продаж. Весь мой и ваш опыт можно пустить в благое русло, трансформацию ценностей в отношение большой проблемы в который мы оказались - массовое, не нужное потребление.  ??  Но я столкнулся с элементами дезинформации, в интернете пишут много ГРОМКИХ заявлений о величине проблемы, но цифры, подчас кажется, берутся либо с потолка, либо сильно разнятся от источника к источнику. Кто-то говорит, что на 1 кг хлопка уходит 3000 литров воды, кто-то пишет 11000. Т.е помимо разрозненности цифр, не понятно как считаются показатели, но и на базе каких исследований.  ????  НА ОСНОВАНИИ ЭТОГО РАЗЫСКИВАЮ ЧЕЛОВЕКА, КОТОРЫЙ ДЕЙСТВИТЕЛЬНО УГЛУБЛЕННО ИЗУЧИЛ ВОПРОС И НАДЕЮСЬ ЗНАЕТ ОТВЕТЫ НА ВОПРОСЫ НИЖЕ:  1. Хотелось бы знать базовые 5-10 тканей (примесей) которые присутствуют в 85% одежды  2. Хотелось бы знать какие ресурсы* тратятся на производство одного килограмма этого сырья.  3. Хотелось бы знать, как это влияет на экологию в перспективе времени, к примеру при нынешних темпах производства(или даже в прогрессии (какой?)). Например на горизонт 5, 10, 50 лет И главное влияет ли? Допустим та же вода- она возобновляемая, скажем спасибо круговороту воды. Но к примеру вырубка лесов для полей хлопка и других СХ угодий - это уже реально понятная величина. А как вырубка влияет на популяции братьев наших меньших?  ???  РЕСУРСЫ* Странно что везде не говорится о транспортных расходах как минимум.  Ведь:  - Транспортная издержка №1(не считая производства техники под эти нужды) семена нужно посадить, а их нужно доставить до поля (бензин/соляра)  - ТИ №2 хлопок перевозят после урожая на склад - .  - ТИ №3 со склада на производство ткани  - ТИ №4 с производства ткани на производство одежды  - ТИ №5 с производство одежды на склад у производства либо если сбыт хороший на оптовый склад другой компании  - ТИ №6 Потом на оптовый, мелкий склад розничной компании  - ТИ №7 Потом в магазин  - ТИ №8 Возможно, вещь возвращают, значит везут назад в магазин  - ТИ №9 До вещи нужно доехать потребителю, если это интернет магазин, наоборот, магазину нужно доставить до потребителя.  ???????????  Логистических итераций в среднем 9, может быть +/- 2,3.  Конечно много не известных данных, таких как длина пути и как следствие затраты на топливо или тот же вопрос связанный с производством сложных машин для обеспечения хотелок, нас, неосознанных землян стремящихся иметь последнюю модную кепку или кроссовки.  ПРИЗЫВ??  Тем не менее, кто располагает более расширенной статистикой, нежели расплывчатые цифры о воде, пожалуйста срочно отпишитесь!  Так как пишется бизнес план, и нужно в ближайшем времени ходить, обивать пороги корпораций, что бы просить #баблонадобро  Находясь в квартире или на работе, в своей коробочке, сложно увидеть картину целиком, но если увидел, становится не по себе.  На фото один из складов Амазон, на другом следствие наших покупок.;30 04 2019 15:48:05;0;0;https://pp.userapi.com/c851124/v851124120/10df18/YAz1aVfnVeM.jpg https://pp.userapi.com/c851124/v851124120/10df0e/SZvWXv4MK8E.jpg
"Внимание! Требуется экологи для удаленной работы.  Тебе к нам если: * в поисках работы в области охраны окружающей среды; * Умеешь разрабатывать экологическую документацию (ПДВ,СЗЗ,НМУ) ??По всем вопросам обращаться: - vk.com/eko.planeta - http://www.instagram.com/eco.planeta - eco.planeta.eco@mail.ru тел. 8 (800) 707-35-59 (звонок бесплатный);          8 (932) 416-61-46 планета-эко.рф";27 04 2019 22:20:33;0;0;https://pp.userapi.com/c855320/v855320722/303a9/T2e0ieFtNOE.jpg
Грузия запретила полиэтиленовые пакеты!! А что Россия?  В прямом эфире телеканала RTVI обсудили вступивший в силу закон о запрете полиэтиленовых пакетов в Грузии.  Узнали у экоактивиста из Грузии действительно ли работает ли у них это закон, готовы ли местные жители отказаться от полиэтиленовых пакетов. А также попытались разобраться готова ли Россия к отказу от полиэтиленовых пакетов.;24 04 2019 13:52:27;0;0;https://pp.userapi.com/c845122/v845122988/1edb37/rhluPCVPrI8.jpg
Для человечных человеков  https://www.youtube.com/watch?v=BOVR1lKdzSg;22 04 2019 17:54:21;0;0;https://pp.userapi.com/c855124/v855124344/2a6e5/pdGTGUPoCiQ.jpg
Жители Уфы жалуются на неприятный запах в городе  https://mgazeta.com/news/zhiteli-ufy-zhaluyutsya-na-nepriyatnyy-zapakh-v-gorode/  #новости #башкирия #уфа #экология #запах #жалобы;22 04 2019 10:38:09;1;0;
"Грибы- лесная ""баранина""?";21 04 2019 9:54:44;0;0;
Давайте вместе повяжем вербу и порассуждаем: как сделать украшение веточек экологически безопасным для человека и природы? И зачем вообще украшать вербу?;19 04 2019 12:47:43;0;0;https://pp.userapi.com/c847217/v847217568/1e0179/it99OMCC9p4.jpg
??СНОВА ВРАГ НА ЗЕМЛЕ РУССКОЙ!  ??ВОЙНА В СТАРОЙ ЛАДОГЕ!  ??ТАЙНЫЙ ЗАВОД ПО СЖИГАНИЮ МУСОРА В ДРЕВНЕЙ СТОЛИЦЕ РУСИ - СТАРОЙ ЛАДОГЕ!  ??ЭКОЛОГИЧЕСКАЯ КАТАСТРОФА В СТАРОЙ ЛАДОГЕ!    В 150 км от Санкт-Петербурга расположена Старая Ладога – Древняя столица земли Русской, которая находится под патронажем нашего президента В. В. Путина. Памятники архитектуры Старой Ладоги также находятся под защитой ЮНЕСКО, так как являются важнейшей частью нашей истории.    Перечислю основные достопримечательности Старой Ладоги: 900-летний Успенский девичий монастырь, Староладожский Никольский монастырь, церковь Рождества Иоанна Предтече, Курган Вещего Олега, Староладожская крепость, Успенский собор.    СТАРАЯ ЛАДОГА - ЭТО СВЯТОЕ МЕСТО ДЛЯ КАЖДОГО ВЕРУЮЩЕГО ЧЕЛОВЕКА!!    Но самое главное, что там живут люди! Численность населения составляет около 2000 человек. Это люди, которые всей душой любят Старую Ладогу!    Но недавно в Старой Ладоге на месте целенаправленно разоренного молочного завода https://st-petersburg.cataloxy.ru/firms/sevmoloko.ru...  был ТАЙНО ПОСТРОЕН ЗАВОД ПО СЖИГАНИЮ МУСОРА https://volhovsmi.ru/proisshestviya/dyshite-glubzhe-p...  Весной 2019 года он начал свою активную деятельность!    В 200 метрах от завода расположены жилые дома, а в 500 метрах школа и детский сад, а также другие важные социальные объекты!!!    В Старую Ладогу свозится мусор, и около завода просто невозможно рядом находиться от запаха! С приходом тепла повышается скорость разложения отходов, а это инфекции и паразиты!    Жители Старой Ладоги, духовенство, администрация района и музея предпринимают все, чтобы прекратить работу ЗАВОДА ПО МУСОРОСЖИГАНИЮ, но пока безуспешно!!!!    На территорию завода невозможно попасть, владелец завода не известен (но он явно обладает большой властью)! На территории завода работаю мигранты, которых ранее никогда не было в Старой Ладоге, что тоже вызывает опасения населения!    Уже сделаны замеры воды и воздуха! Экология ухудшается с каждым днем! Жители говорят, что на балкон невозможно выйти, если работает завод!    В последние годы со стороны Санкт-Петербурга, Ленинградской области и Москвы активно выделяются средства на развитие Старой Ладоги как культурного и туристического центра, в прошлом году была построена пристань для круизных судов. Ежегодно в крепости старой Ладоги проводятся разнообразные фестивали, реконструкции боев и исторических событий, большие культурные мероприятия!  Но вряд ли туристы захотят изучать древнейшие памятники архитектуры ценой собственного здоровья!    НЕОБХОДИМО ПРИНЯТЬ СРОЧНЫЕ МЕРЫ, ПОКА НЕ НАСТУПИЛИ НЕОБРАТИМЫЕ ПОСЛЕДСТВИЯ ДЛЯ ЭКОЛОГИИ И ЗДОРОВЬЯ ЛЮДЕЙ!!! ВЕДЬ КАЖДЫй ДЕНЬ ЭТИМ ВОЗДУХОМ ДЫШАТЬ ДЕТИ, ПРИХОДЯ В ШКОЛУ, ДЕТСКИЙ САД, ГУЛЯЯ НА ПЛОЩАДКЕ И ЗАНИМАЯСЬ СПОРТОМ НА ФУТБОЛЬНОМ ПОЛЕ!!!    СНОВА ВРАГ НА ЗЕМЛЕ РУССКОЙ! И КАК СКАЗАЛ ВЕЛИКИЙ КНЯЗЬ АЛЕКСАНДР НЕВСКИЙ: «КТО С МЕЧОМ ПРИДЕТ К НАМ, ОТ МЕЧА И ПОГИБНЕТ!»    https://volhovsmi.ru/proisshestviya/dyshite-glubzhe-p..    #экология #стараяладога #экологическаякатастрофа #война #экологическаявойна #мусор #путин #президент #ВВпутин #министрэкологии #министерствоэкологии #министрздравохранения #комитетпокультуре #дума #депутаты #волхов #минприродыроссии #экологическаябезопасность #здоровье #здоровьедетей #здоровьенаселения #охранаокружающейсреды #свалка #заводмусоросжигания #сжиганиемусора #загрязнениевоздуха #заводмусоросжиганиястараяладога #церковь #религия #патриархвсеяруси #патриарх #вера #церковь #православие #святыеместа;18 04 2019 11:22:50;0;0;https://pp.userapi.com/c855620/v855620037/24fc1/__gryT0q0bI.jpg https://pp.userapi.com/c855620/v855620382/26c31/zczQEvaMkmU.jpg https://pp.userapi.com/c855620/v855620037/24f9e/2X5QFBfQHpE.jpg https://pp.userapi.com/c855620/v855620037/24fa7/tmr-iETpPwM.jpg
А знаете ли вы, что безобидные на первый взгляд кофейные стаканчики убивают экологию?   На самом деле такие стаканчики сделаны не только из бумаги. При их изготовлении стенки покрывают полимерной пленкой.   В этом ролике мы расскажем вам какой экологический ущерб ежегодно наносит природе использование кофейных стаканчиков.  И самое главное, предложим альтернативу, которая на наш взгляд наилучшим образом подойдёт России.;18 04 2019 10:47:29;1;0;https://pp.userapi.com/c854128/v854128225/251ef/_7pcWrfvqfw.jpg
Привет, это #ленинбург! Мусорные полигоны и несанкционированные свалки на юге Петербурга и Ленобласти. Главная беда в том, что региональный оператор МБПО-2, который должен заниматься как переработкой, так и сортировкой мусора не работает. То есть, по документам он работает, а по факту как мы обнаружили нет. Верней там даа трактора, которые перемешивают одну общую куча мусора. То есть, петербуржцы дома пытаются разделять и сортировать мусор, но он в итоге все равно идёт в общую кучу МБПО-2. Вот ссылка на выпуск https://youtu.be/JunG2CNUSZM;18 04 2019 9:17:59;0;0;https://pp.userapi.com/c849028/v849028193/178c5f/040lG8409MY.jpg
Мусорить и свинячить - НЕ ХОРОШО !!!???  Мусорные пакеты и контейнеры изобретены - Пол.ВЕКА назад !!!  ??????;17 04 2019 13:20:15;1;0;https://pp.userapi.com/c850132/v850132965/12bbdc/bBBgFUY5B7I.jpg
Научное и геоинформационное обеспечение предотвращения экологической катастрофы в ликвидированном Ки;17 04 2019 8:00:34;1;0;
Зеленая точка старта. Начали. #выхино;15 04 2019 23:13:12;0;0;
Выхино-Жулебино хочет дышать чистым воздухом. Поддержи совместную инициативу;14 04 2019 18:29:09;0;0;
Многие россияне ослеплены иллюзией, что живут в бескрайней стране, и природа наша неисчерпаема. Поэтому у большинства — наплевательское и потребительское отношение к Байкалу. И как следствие - Байкал тихо убивают...  #Байкал #катастрофа #природа #заповедник #вода #озероБайкал #Россия;12 04 2019 10:00:41;0;0;https://pp.userapi.com/c850332/v850332147/121cf6/s8HhjTou5SA.jpg
"???Внимание! Горячая вакансия в СИМФЕРОПОЛЕ! ??    ? Если Вы опытный эколог-проектировщик, то спешите присоединится к нашей дружной команде!    Обязанности:  - Контроль и разработка природоохранной документации;  - Участие в переговорах с клиентами.    Требования:  - Знание природоохранного законодательства;  - Опыт в управлении и проектировании;  - Знание специализированных программ (Интеграл, Экоцентр, Модуль природопользования);  - Грамотная речь.    Условия:  - Оформление в соответствии с ТК РФ;  - Своевременная выплата заработной платы 2 раза в месяц (+ бонусы, премии к основной зп);  - 5тидневная рабочая неделя (с пн-пт, с 9:00-18:00);  - Комфортное, оснащенное рабочее место в центре города;  - Возможность карьерного и профессионального роста;  - Молодой, дружелюбный коллектив;  - Постоянный личностный рост, работа в команде профессионалов.    Информацию уточняйте по тел.: ??+7(978)706-37-75.  Свое резюме отправляйте на почту: job@centr82.ru";10 04 2019 12:38:29;0;0;https://pp.userapi.com/c854524/v854524697/1d2d1/dLiz3Ok1-qM.jpg
Здравствуйте, подскажите пожалуйста какие квартальные отчёты нужно делать по воде и стокам.Работаю меньше недели,как их делать не могу разобраться,откуда брать данные,какие таблицы заполнять?Буду очень благодарна за помощь!;09 04 2019 9:50:09;0;0;
Сегодня отношением к Байкалу у большинства — наплевательское и вульгарно-потребительское. Иными словами: «Привыкли только пить и жрать, но не в силах насытиться».  И с таким подходом будущего у нас нет. Самое время доказать, что мы ещё способны побороться и за свои святыни, и за страну, и за выживание. Будущее начинается сегодня. Будущее — это Байкал.  #Байкал #катастрофа #природа #заповедник #вода #озероБайкал;09 04 2019 8:58:26;0;0;https://pp.userapi.com/c850332/v850332147/121cf6/s8HhjTou5SA.jpg
Добрый День. кто нибудь разработывает проект СЗЗ?;08 04 2019 13:32:21;0;0;
В Уфе будут высажены тематические аллеи  В рамках республиканской экологической акции «Зеленая Башкирия» в Советском районе Уфы высадят две тематические аллеи.  https://mgazeta.com/news/v-ufe-budut-vysazheny-tematicheskie-allei-/  #нововсти #башкирия #уфа #экология #аллея;08 04 2019 6:40:55;0;0;
Обрезка мандарина #мандарин #обрезка;07 04 2019 15:30:49;0;0;
Какая по моему мнению происходит у инженера профессиональная деформация и почему я решила сделать паузу в инженерной деятельности и попробовать кардинально новое в своей карьере;06 04 2019 17:58:01;0;0;https://pp.userapi.com/c844418/v844418900/1dce09/8oKtn2vfEBg.jpg
Добрый день, коллеги! Единственный канал в telegram по развитию знаний проектировщиков всех направлений  ProektPlus https://t.me/proekt_plus;03 04 2019 17:37:11;1;0;https://pp.userapi.com/c854216/v854216072/16b83/9BOSGPZoiBU.jpg
Нужен эколог , который проверит правильность исполнения готовых проектов пдв , Ндс , лимитов !желательно эксперт в этой области ! Работа на Удаленке на месяц объемы есть !!! Пиши в лс;03 04 2019 15:46:45;0;0;
НАЗВАНА ПРИЧИНА МАССОВОЙ ГИБЕЛИ РЫБЫ В АСТРАХАНСКОЙ ОБЛАСТИ  http://xn--80aafo1ajdg3lna.xn--p1ai/news/astrahanskie-novosti/nazvana-prichina-massovoy-gibeli-ryby-v-astrahansk-12116.html;03 04 2019 7:22:37;0;0;
Угроза с Севера. Документальный фильм Алексея Багина  За нашей спиной проводилась политика антироссийской направленности!  Кто и зачем в России провоцирует национализм на общедоступных курсах и семинарах?  https://www.youtube.com/watch?v=5QxMDHMWHl4;01 04 2019 19:05:58;0;0;https://pp.userapi.com/c855336/v855336358/160dc/-3_HnI9RYbQ.jpg
Здравствуйте коллеги! Подскажите в краце или киньте ссылку на информацию о том как описывать маршруты (растительность, почвы ландшафты итд.), раньше с этим не сталкивался, просто пробы отбирал и все, не могу по теме найти ничего, может какой нибудь ГОСТ СНИП есть?? Буду признателен);01 04 2019 17:36:37;0;0;
А ведь это не только у берегов нашего моря, по всей  стране  так. httpim.ru/society/primorskij-kraj_01.04.2019_75878_u-menja-net-slov-vykhodnye-u-morja-rasstroili-zhenschinu.html;01 04 2019 1:21:54;0;0;
"Добрый день, уважаемые экологи!  В экологическую компанию , находимся мы на станции м. Румянцево ( БЦ ""Румянцево"") мы Ищем специалиста с опытом разработки нормативной документации (ПДВ,ПНООЛр, СЗЗ и прочие аббривиатуры) .Опыт всего  от 0,5 года. Либо специалиста с желанием обучиться и расти и развиваться вместе с компанией!)  Заработная плата обсуждается индивидуально в зависимости от Вашего опыта)  Так же рассматриваем заместителя руководителя экологии (с таким же опытом, но в должности от 3- 5 лет)  И проектного менеджера (на новый проект ) для просвещения населения в сфере экологического сбора)  Если Вас заинтересует одна из вакансий, пишите в лс, либо звоните по номеру 89772742100 .  А так же почта (для резюме) ok@st77.ru  Ссылки на описание вакансий :  https://hh.ru/vacancy/30305668  https://hh.ru/vacancy/30444432";29 03 2019 9:15:09;0;0;
Приглашаем в магистратуру РГГУ «Экологическая история: источники, методы и исследовательские практики (Россия –Запад)». Подробная информация в приложенном файле. Будем благодарны за распространение информации о нашей магистерской программе.;26 03 2019 11:18:07;0;0;
"28-30 марта в Санкт-Петербурге пройдёт IV Международный велоконгресс. Он соберёт лидеров велосипедных организаций, представителей администраций городов и регионов, сотрудников профильных ведомств из 20 стран мира. Регистрация слушателей уже открыта. — cyclingcongress.ru    На велоконгрессе будут обсуждаться:  ?? передовой опыт проектирования и строительства велоинфраструктуры;  ?? технологии и инновационные решения для велотранспорта;  ?? экономические аспекты развития городской среды;  ?? безопасность дорожного движения ;  ?? велотуризм: развитие регионов за счёт привлечения велотуристов;  ?? активизм и работа общественных организаций;  ?? и другие темы.    Программа — cyclingcongress.ru/program  Докладчики — cyclingcongress.ru/speakers  Участники выставки — cyclingcongress.ru/expo    ? Для участия необходима регистрация (закроется завтра в 10:00) — letsbikeit.timepad.ru/event/908270/    Регистрируйтесь сами и расскажите друзьям! Для друзей-иностранцев есть информация на английском языке — en.cyclingcongress.ru    #велоконгресс";26 03 2019 11:16:37;0;0;
За чистое небо ?    Экологическая полиция начала работать в Красноярске. Первое уголовное дело специалисты уже возбудили    #живем_в_Сибири #Красноярск #полиция #экология #охрана #природа #воздух #небо #vk #небо #уголовное_дело;26 03 2019 6:40:17;1;0;https://pp.userapi.com/c850636/v850636790/ec955/R8G37xvaePk.jpg
Производственный экологический контроль (ПЭК) | Экологический центр Эколс;25 03 2019 16:17:24;0;0;
Всем привет;25 03 2019 14:53:54;0;0;
Есть кто нибудь из Новосибирска?;25 03 2019 14:53:43;0;0;
Добрый день!  Я студентка, и хотела бы писать диплом на тему утилизация пищевых отходов. У меня не получается найти информацию, её вроде бы и много, а конкретно ничего не могу найти. Может есть какие-то документы как проектировать площадку для компостирования и какие способы существуют на сегодняшний день. Пожалуйста, помогите найти точную информацию.  Спасибо);24 03 2019 9:52:07;0;0;
???? КЛИМАТ. БУДУЩЕЕ СЕЙЧАС ???? https://allatra.tv/video/klimat-buduschee-sejchas  Резкое изменение климата. Что должен знать каждый? Как выжить в завтрашнем дне?   Передача, где остро поднимаются жизненно важные вопросы об изменении климата на планете, о предупреждениях грядущих событий. Катаклизмы. Причины и следствия. Почему стихийных бедствий становится больше, и сила их растёт? Доклад «О проблемах и последствиях глобального изменения климата на Земле. Эффективные пути решения данных проблем» - события, которые сбываются на глазах.   Точка невозврата, сколько осталось? Уверен ли ты, что завтра твоя жизнь круто не изменится, и твоя семья не пополнит ряды миллионов климатических беженцев? Что нужно сделать уже сегодня каждому, чтобы завтра не стать жертвой потребительского общества и эгоистического мышления? Что нужно сделать всем сейчас, чтобы избежать печальной судьбы? От тебя зависит многое. Как изменить ход событий?   Общество. Выбор и свобода. Как не молчать? Вместе люди могут многое! Как обрести единение? Что такое негатив сознания и что такое свобода Личности?   Какая связь эсхатологии, климатологии, космических процессов с вектором развития всего человечества? Что на самом деле могут люди и о чём умалчивают религии? Реальные примеры в современном обществе единения людей на внутренней общей духовной основе, человечности и взаимопомощи.;23 03 2019 8:09:03;0;0;https://sun3-3.userapi.com/c849124/v849124599/127c14/AKE1xUitE3Q.jpg
Вода и Воздух | Экологический центр Эколс;22 03 2019 18:42:01;0;0;
Конкурс и акселератор Экопроектов Moscow Eco Challenge завершает приём заявок 27 марта!    Если у вас есть идея экопроекта или же проект в стадии запуска/реализации: будь то классическая экология и природоохранная деятельность, социальный проект в сфере экологичного сознания и просвещения или идея продукта со сниженным экоследом или направленного на уменьшение такового, и вы ищете возможности для роста и развития, акселератор Moscow Eco Challenge - как раз такое место!    Заполнить анкету на участие можно на сайте www.Ecochallenge.ru до 27 марта 2019г    Победителей конкурса ждёт акселерационный интенсив для начинающих экопредпринимателей, который пройдёт 23-26 Апреля 2019.    По итогам акселератора лучшие команды получат возможность в финале представить свой проект экспертам и представителям инвесторов.;22 03 2019 7:29:14;0;0;
Исследования атмосферного воздуха | Экологический центр Эколс;21 03 2019 23:19:40;0;0;
В России стартовал новый проект в сфере экологии!!!! ?????? Экология быта!!! Экология чистки!!! Экология красоты!!! Экология здоровья!!! Огради мир от химии!!!???????????? Узнай подробности о проекте, пройди по ссылке?? http://ecolife.2fast.team;21 03 2019 20:07:53;0;0;https://pp.userapi.com/c852028/v852028527/e18d3/8kwq_Dmtfng.jpg
Побывал в Култуке на строительстве первого из 13 заводов по откачке воды из Байкала, принадлежащего компании «Аквасиб» (на 99% - Дацинская водная компания, Китай). Варварство, безответственность и безнаказанность. Несмотря на иск прокуратуры и решение иркутского суда о заморозке строительства, картина того, что они уже натворили на месте, просто удручает. Обеспечительные меры, по сути, не приняты, завод судебными приставами не опечатан, что позволяет владельцам предприятия использовать технику и в любой момент продолжить стройку. Рядом c заводом «Аквасиб» идет отсыпка Таловского болота под еще одно промышленное предприятие и второй иностранный завод по откачке воды. Подробности можно прочитать в фоторепортаже на нашем сайте (ссылка на фотографиях).;21 03 2019 7:19:52;2;0;https://pp.userapi.com/c852220/v852220782/e5a77/WK6wNtzhFMU.jpg https://pp.userapi.com/c852220/v852220782/e5a80/MxsYIV9zLGM.jpg https://pp.userapi.com/c852220/v852220782/e5a91/8t1Yh6f8aK4.jpg https://pp.userapi.com/c852220/v852220782/e5a9a/Nwa_paQ7v68.jpg https://pp.userapi.com/c852220/v852220782/e5aab/dsfoQWFUW0w.jpg https://pp.userapi.com/c852220/v852220782/e5ab4/j4whH32CJmg.jpg https://pp.userapi.com/c852220/v852220782/e5abd/_Cail6h5V2g.jpg https://pp.userapi.com/c852220/v852220782/e5ac6/Mk_NB3k3Mns.jpg https://pp.userapi.com/c852220/v852220782/e5ad8/Cym3V2W9mmg.jpg https://pp.userapi.com/c852220/v852220782/e5ae1/uxT7VataXbg.jpg
У мертвого филиппинского кита в желудке было 40 кг пластика;21 03 2019 0:32:03;0;0;
Мы сделали приложение, которое решает проблему свалок в стране уже сейчас, когда еще не внедрен раздельный сбор мусора.    Это приложение, с помощью которого компании и люди могу сообщать нам о наличии вторсырья, после чего в приложении им сообщают, куда и через сколько прийдет машина.    Это примерно как Яндекс.Такси - вы просто нажимаете на кнопку и мусора на свалках становится меньше.    В отличие от большинства компаний, мы готовы брать на переработку и кассовые чеки, бахилы и деревянные паллеты, стеклотару, старую бытовую и электронную технику, поломанные бытовые приборы, ровно все то, что обычно просто выбрасывается.    Юр. и физ.лица смогут экономить на вывозе ТБО до 65% и одновременно смогут получать деньги за вторсырье.    http://chisto-chisto.moscow;19 03 2019 22:41:25;4;0;
21 марта в 18:00 в конференц-зале библиотеки — круглый стол с компанией «ЭкоЛайн», в рамках проекта общественных советников Басманного района.    На встрече подробно расскажут, какие твердые бытовые отходы возможно сортировать в сетки компании «ЭкоЛайн», которые уже стоят в Басманном районе, как мусор вывозится из этих сеток, где он сортируется и куда оправляется после сортировки, какие предприятия используют в качестве сырья твердые бытовые отходы жителей Басманного района и в какие новые товары мусор перерабатывается.    «ЭкоЛайн» — официальный оператор по вывозу и утилизации отходов в Северном и Центральном административных округах Москвы с 2014–2015 годов.    nekrasovka.ru/afisha/21-03-2019/1369;19 03 2019 11:46:12;0;0;
"Как часто вы задумываетесь о том, что можно сделать, чтобы улучшить нашу жизнь?  В [club57760344|Арт-кластере Восток] состоится лекция об экологических проблемах и катастрофах современного мира. На планете массово вымирают леса, становится все сложнее найти чистую воду, мировой океан подвержен химическому загрязнению, постепенно разрушается озоновый слой. Какие нехитрые приемы могут обеспечить нам свежий воздух и крепкое здоровье? Об этом поговорим на лекции ""Экопроблемы"" с Вадимом Рукавицыным, первым специалистом по Экошоппингу    Дата: 20 марта  Время: 19.30  Адрес: Мартеновская, 7    Регистрация по ссылке: https://artklaster.timepad.ru/event/927459/";18 03 2019 8:19:41;0;0;https://pp.userapi.com/c849032/v849032275/15492c/pBBFAXJRPts.jpg
Северная столица вошла в число самых чистых регионов России.  https://forpost-sz.ru/a/2019-03-15/peterburg-popal-v-desyatku-liderov-regionalnogo-ehkologicheskogo-rejtinga;15 03 2019 10:46:00;0;0;
Коллеги, поделитесь, пожалуйста, фоном по Приморью, нужен г. Владивосток, г. Артем, п. Трудовое.;14 03 2019 16:40:17;0;0;
Интересные новости  http://new-terra.ru/2019/03/12/izobretenie-nashix-robototexnikov-uspeshno-predstavleno-na-vystavke-interagromash/;14 03 2019 6:17:39;1;0;
Поговорим о плюсах и минусах технической специальности. Каково это, быть инженером, и какие фишки у нас есть. Стоит ли учиться на инженера? Много ли мы зарабатываем? Есть ли перспектива карьерного роста? Смотрим.;12 03 2019 20:15:47;0;0;https://pp.userapi.com/c851020/v851020143/15a41/rYjBgGgmtL4.jpg
Приглашаются все желающие принять участие в исследовании, в котором изучается взаимосвязь отношения человека к природе с его отношением к самому себе. Требуется заполнить небольшой опросник. Времени он займёт у Вас приблизительно 15-20 минут. Вся информация, которую мы собираем, полностью анонимна и будет храниться строго конфиденциально. Заранее спасибо, каждый ответ очень важен для нас. Репост приветствуется.  https://www.1ka.si/a/205296;12 03 2019 11:03:19;0;0;https://pp.userapi.com/c847017/v847017093/1cc710/_Lbqzk64bJg.jpg
"Открыта регистрация на IV Международный велоконгресс. Он пройдёт в Санкт-Петербурге с 28 по 30 марта — cyclingcongress.ru.    Международный велоконгресс — это платформа для коммуникации всех сторон, заинтересованных в развитии велотранспорта и создании удобных и безопасных условий для его использования в городах России. Конгресс проводится ежегодно с 2016 года. В 2018 году он собрал более 700 участников из 39 стран мира, став одним из крупнейших среди аналогичных мероприятий в мире.    В рамках велоконгресса будут рассмотрены:  — передовой опыт проектирования велоинфраструктуры;  — экономические аспекты развития городской среды;  — направления усовершенствования нормативной базы;  — возможности создания безопасных условий для микромобильности;  — использование велотранспорта в городах с холодным климатом;  — развитие туристического потенциала регионов за счёт создания велосипедной инфраструктуры;  — и другие темы.    В течение всех дней велоконгресса на площадке будет работать выставка — cyclingcongress.ru/expo. Желающие организации ещё могут присоединиться, осталось несколько мест.    ?? 28 марта состоится награждение победителей премии Urban Cycling Awards — cyclingcongress.ru/awards. До 10 марта можно номинировать организации и людей, сделавшие в прошедшем году значительный вклад в развитие велокультуры.    #велоконгресс";11 03 2019 19:51:34;0;0;
Привет я решил создать необычный ролик, чтобы показать нас, людей-потребителей со стороны. На протяжении месяца я не выбрасывал мусор, а затем отсортировал его и сдал в пункт приёма вторсырья.;11 03 2019 18:17:35;1;0;https://pp.userapi.com/c851036/v851036968/db982/tEFKoIeqNgs.jpg
Москва жирная по деньгам, а построить МПЗ не хочет!!  И - засирают другие регионы!!!  #Шиес #Москва #Архангельск #Экология #Протест #Отходы #Стройка#ПереработкаМусораВРоссии #ЛюдиУстали #МусорАрхангельск#ВластьПротесты #СистемаРушится #МусорПротесты #МусорМосква#НоваяРеволюция #ПоморьеНеСвалка #БудьВКурсе #Новости;11 03 2019 8:48:48;0;0;https://pp.userapi.com/c845122/v845122223/1c677b/VR8ciRC7v5w.jpg
Продам комплект программ Интеграл для разработки ПДВ ( 2 рабочих места);11 03 2019 5:25:48;0;0;
Откуда берутся вещие сны   https://www.youtube.com/watch?v=VBwKaGNy7uM;10 03 2019 10:41:14;0;0;https://pp.userapi.com/c850020/v850020305/1411ff/Ne6yCm1xMI4.jpg
Здравствуйте, все больше людей в России начинают заниматься спортом и вести здоровый образ жизни . Заходите к молодой маме, которая занимается спортом вместе с ребёнком. Поддержите лайком ??https://www.instagram.com/stories/katrin_kos21/;07 03 2019 17:54:32;0;0;
С наступающим праздником, девушки!;07 03 2019 10:48:20;0;0;https://pp.userapi.com/c851528/v851528309/d1682/RdZxShESgTw.jpg
Здесь два варианта: либо жуешь #попкорн и у тебя помойка во дворе, либо активируешь чиновников волшебным пенделем… или как минимум репостом))     #мусор #свалка #россия #чиновники #окружающаясреда #митинг #вывозмусора #россиянепомойка;07 03 2019 9:38:58;0;0;
Буферные зоны вокруг заповедников планируют сократить в 200 раз. Экологи боятся, что их застроят;07 03 2019 6:29:50;9;3;
