sep=,
Text,Date,LikesCount,RepostCount,URLs
"Этим летом в рамках первой совместной экологической инициативы бренда Kinder® и Всемирного фонда дикой природы в национальном парке «Алания» будет построена экотропа.    Цель проекта - создать между двумя хребтами Скалистым и Главным Кавказским уникальный маршрут протяженностью четыре километра, который провел бы гостей национального парка к памятнику природы - водопаду Галдоридон.  Создание нового природного маршрута в горной местности России призвано привлечь внимание к Программе восстановления популяции переднеазиатского леопарда на Кавказе, реализуемой WWF России.    ?? Чтобы привлечь внимание к проблеме исчезновения редких видов животных с лица планеты, ЗАО «Ферреро Руссия» выпустила новую серию Kinder Сюрприз Natoons. Это 29 новых игрушек, представляющих исчезающие виды, которые нуждаются в особом внимании. В специальном приложении «Kinder Любимые животные» дети смогут наблюдать за животными из коллекции, узнавать больше об их естественной среде обитания, выполнять задания, строя свой собственный мир Natoons.    #wwfкавказ #ВернемЛео",11 06 2019 5:30:00,72,5,https://pp.userapi.com/c849224/v849224241/1a8058/LH3p6P5pJfw.jpg
"4 июня в Астраханской области был представлен центр реабилитации животных, пострадавших от разливов нефти. Создатели Комплекса — нижневолжское предприятие ЛУКОЙЛа в партнёрстве с Дирекцией южных ООПТ Астраханской области.   Особое внимание здесь уделяют спасению и реабилитации птиц. Центр укомплектован новейшим оборудованием: системами отпугивания (чтобы птицы не устраивались на загрязненных нефтью поверхностях, их отпугивают хлопками из газовых пушек), отмывочными емкостями, пунктом для согрева.  Сейчас центр рассчитан на реабилитацию 100 – 200 птиц ежесуточно.",10 06 2019 20:20:35,259,15,https://pp.userapi.com/c849224/v849224241/1a801b/IBK-TXJBYIc.jpg
«Увидеть лес» — это фильм об отношении человека и леса.    Фильм рассказывает о ценности территории междуречья Северной Двины и Пинеги в Архангельской области. Взгляд на один из последних в Европе крупных участков дикой тайги – с точки зрения специалиста-эколога и местного жителя.,10 06 2019 19:32:14,161,30,https://pp.userapi.com/c854424/v854424730/69119/6RBZv5qUpI4.jpg
"Узнайте, насколько хорошо вы разбираетесь в экологичных продуктах, и поделитесь с пандой вашими результатами в комментариях ??    Пройти тест: http://ecofood.wwf.ru",10 06 2019 14:05:00,27,2,
"Лето в разгаре   Автор фото: [id428118559|Галина Завязкина]    Делитесь вашими фотографиями с животными и природой, ставьте хэштег #wwfrussia — мы выберем лучшие и опубликуем их на наших страницах ??",10 06 2019 9:10:00,254,9,https://pp.userapi.com/c848732/v848732929/1b2036/SKVJl3nTgVE.jpg https://pp.userapi.com/c848732/v848732929/1b202c/5lM8tnusdUI.jpg
"Подарки нужны всем, даже белым мишкам. Вместе с киностудией «Союзмультфильм» мы запустили благотворительный стикерпак в Viber для помощи белым медведям Арктики.    Приобретая стикеры с Умкой, вы поддерживаете проект WWF России по предотвращению конфликтов между жителями Арктики и белыми медведями.    Умка, кстати, на стикерах получился совсем как в любимом мультике. Смотрите сами: https://vb.me/umka_wwf_vk",10 06 2019 5:30:01,74,1,https://pp.userapi.com/c851016/v851016482/13b20d/VtKnQ6x8-wA.jpg
Илья Лагутенко:  «Главные угрозы для амурских тигров — браконьерство с целью продажи шкуры и потеря мест обитания. В дикой природе осталось всего 540 редких хищников».    Все гордятся силой и красотой амурского тигра. Помогает — 1%  Измените это на сайте http://1.wwf.ru,09 06 2019 21:15:23,137,10,https://pp.userapi.com/c841120/v841120717/2b1f0/YLViy5-eg_I.jpg
"Из московского аэропорта в Новосибирск 1 июня вылетел самолет с необычным грузом. В специальных пластиковых переносках — десять пушистых комочков с большими клювами. Птенцы алтайского подвида сокола балобана 25 дней от роду отправились в первый в жизни полет. Балобанята появились на свет в мае этого года в питомнике «Витасфера» в городе Москва. Птенцы будут расти в «приёмных семьях» диких пар соколов балобанов, смогут хорошо адаптироваться к жизни на воле и пополнят практически исчезнувшую популяцию алтайского балобана, обитающую в Южной Сибири.   ?? Проект по возрождению алтайского фенотипа балобана с 2017 года реализуют: «Российская сеть изучения и охраны пернатых хищников», ООО «Сибирский экологический центр» (Новосибирск) при поддержке WWF России и фонда «Мир вокруг тебя» международной корпорации «Сибирское здоровье» / SiberianWellness.   За два года проекта — в 2017 и 2018 годах — в гнезда диких балобанов были подсажены 28 птенцов из питомников. Сокола не отличают «приемышей» от родных, кормят и растят птенцов одинаково. Выживаемость и активность «приемышей» сравнима с подобными показателями у диких птенцов, что доказывает: птицы хорошо адаптируются и успешно охотятся в природе.   #wwfалтай #siberianwellness #мирвокругтебя #сибирскоездоровье #worldaroundyou",09 06 2019 20:32:34,142,12,
"Тихая заводь  Автор фото: [id344919852|Николай Ларионов]    Делитесь вашими фотографиями с животными и природой, ставьте хэштег #wwfrussia — мы выберем лучшие и опубликуем их на наших страницах ??",09 06 2019 16:06:51,103,5,https://pp.userapi.com/c850416/v850416929/6095c/jCgLE8KWgJQ.jpg
"Мы часто рассказываем о переднеазиатском леопарде. Это действительно крайне редкая и красивая кошка. Но в месте их обитания есть и другие животные. Им не грозит вымирание, но они тоже являются частью ценнейших экосистем.    Они – важные соседи леопарда. И сегодня мы расскажем об одном из них, о кавказском буром медведе:  http://leopard.ru/medved_sosedi    #wwfкавказ #медведь #ВернемЛео",09 06 2019 14:10:00,189,12,https://pp.userapi.com/c853424/v853424661/60e51/J46XHC4rhps.jpg
"Скрытный и малоизученный снежный барс – он же ирбис – предпочитает держаться одиночкой на вершинах горных хребтов, у подножия которых раскинулись первозданные леса. Здесь, вдали от человека, этот редкий крупный хищник охотится на горных козлов и архаров.   Уже к началу XXII века Россия потеряет все первозданные леса. И жизнь снежного барса уже не будет прежней. Как предотвратить катастрофу?  Будь #НаСтражеЛеса вместе с WWF — ?? forest.wwf.ru",09 06 2019 11:02:01,423,48,https://pp.userapi.com/c849324/v849324641/1b03c5/YJlfpn9vh7o.jpg
"Если ты лосось... то обязательно посмотри это видео!  А если нет, то все равно посмотри, потому что лососи – классные. И им нужна защита ??  Защитить лосося можно тут: https://act.gp/vk-forest-wwf    #ЗащитимЛес #СпасемЛосося",09 06 2019 8:15:00,154,22,https://pp.userapi.com/c848620/v848620911/1acb77/lDX7Ro-R_14.jpg
"А вы хороший собеседник?    Пройдите наш тест, проверьте ваши знания терминов заповедного мира и узнайте, насколько хороший вы собеседник для панды ??: http://askpanda.wwf.ru",08 06 2019 18:00:01,18,0,
"Из-за того, что на суше продолжают сжигать ископаемое топливо и уничтожать леса, у морских животных становится меньше еды. Под угрозой основа пищевой цепочки – криль.  В парке «Зарядье» сегодня прошла лекция в честь Дня океана, на которой выступил старший советник программы по устойчивому морскому рыболовству WWF России Константин Згуровский.  Он рассказал, насколько сильно окисляется поверхность морей из-за масштабных выбросов CO2 в атмосферу, и сообщил, что мировой океан сегодня на 30% «кислее», чем раньше. Если ситуация не изменится, то уже к концу века это число увеличится до 200%.   Почему это плохо? Из-за повышенной кислотности, уже погибают кораллы, а в будущем может пострадать и криль. Особенно подвержены влиянию окисленной воды молодые особи. Популяция криля может сократиться, и тогда у других жителей океана не останется пищи.",08 06 2019 14:15:00,102,12,https://pp.userapi.com/c856016/v856016471/63367/XUT8k0r6dJ4.jpg
"22 апреля мы запустили онлайн-платформу «Стражи леса» – благодаря ей можно не только узнать о значимости первозданных лесов, но и встать на стражу леса вместе с WWF.  Первые «Стражи леса» уже встали на защиту главного сокровища России. Присоединяйтесь и вы – чем больше мы будем знать о лесе, тем лучше будем понимать его важность для сохранения богатств нашей природы. И тем лучше сможем его сохранить.  https://wwf.ru/resources/news/lesa/u-rossiyskikh-lesov-poyavilis-pervye-strazhi/  #НаСтражеЛеса",08 06 2019 12:15:00,97,7,https://pp.userapi.com/c855736/v855736994/5e24d/GPEnGSyocLw.jpg
"Сегодня Всемирный день океанов.  Океаны покрывают 2/3 площади Земли, и это невероятно много. Огромное водное пространство простирается по всей поверхности планеты, уходя в неизведанные глубины на сотни километров. Из этого пространства вышли все земные организмы, включая и наших предков. Океаны по праву занимают важнейшую роль в образовании жизни на Земле. Однако человек сумел навредить и им.  Микропластик, который составляет треть всего мусора в океане, сбивается в невидимые мусорные острова и проникает в тела морских обитателей. И количество пластика в воде ежегодно увеличивается в среднем на 9,5 миллионов тонн. 90% популяций крупных хищных рыб уже никогда не смогут восстановиться до прежней численности – в том числе, тунец, треска, палтус, меч-рыба.   Около половины коралловых рифов подверглись непоправимому урону из-за глобального изменения климата.  Во Всемирный день океанов WWF призывает жителей поверхности снизить выбросы в атмосферу, чтобы спасти жителей океана: https://wwf.ru/resources/news/morya/wwf-prizyvaet-snizit-vybrosy-v-atmosferu-chtoby-spasti-zhiteley-okeana/",08 06 2019 10:48:05,368,55,https://pp.userapi.com/c855332/v855332666/61af7/w-TW2a5x5os.jpg
"В деревне ??   Автор фото: [id90643077|Дмитрий Тимин]    Делитесь вашими фотографиями с животными и природой, ставьте хэштег #wwfrussia — мы выберем лучшие и опубликуем их на наших страницах ??",08 06 2019 8:15:00,117,10,https://pp.userapi.com/c849124/v849124992/19d204/k-Nn67RjgaU.jpg
"?? 4 июня при поддержке WWF России крупнейшие операторы розничных сетей подписали меморандум, который поможет разработать и ввести новые экологические стандарты для товаров народного потребления. У ритейла есть реальная возможность снижать экологический след производителей, предъявляя дополнительные требования к тому, что появляется на полках, а это значит, что товары будут изготавливаться с бОльшей заботой о природе.",07 06 2019 20:20:00,98,12,
Самые интересные события из мира дикой природы России — смотрите выпуск новостей «Природа на связи»! ??    #природанасвязи,07 06 2019 17:10:00,43,2,https://pp.userapi.com/c848524/v848524990/1aa324/fsaLc6djQfA.jpg
"А вот и весточки с ПМЭФа ?? Наши партнеры Procter & Gamble объявили, что часть июньской прибыли направят на природоохранные проекты.  Теперь каждый 1 рубль с любого товара [club34245535|P&G], проданного в июне в гипермаркетах [club127470332|«ЛЕНТА»], пойдет на поддержку проекта по спасению экосистемы Амурского региона.  Пользуетесь товарами P&G? Бываете в «ЛЕНТЕ»? Вы знаете, что делать!  Подробности: https://wwf.ru/resources/news/amur/obitateley-amurskikh-lesov-i-rek-pomozhet-sokhranit-p-g/",07 06 2019 15:11:58,87,1,https://pp.userapi.com/c849328/v849328661/1aee47/kn1U1dAnKdI.jpg
Классное видео с учёта дальневосточного аиста в Амурской области!    ?? Всего в мире обитает около 4 тысяч особей дальневосточного аиста.    #wwfамур,07 06 2019 13:05:01,76,11,https://pp.userapi.com/c849232/v849232429/6fba4/KeuDZ8cLzhY.jpg
"Для того, чтобы сохранить лососей, нам нужно защитить леса вдоль водоемов. Почему?    Лососи – велики странники. После океанской жизни практически все лососи заходят в реки или озера на нерест. И что их подстерегает на нерестилищах?  Сначала сети рыбаков. Затем браконьеры. Чуть выше к нерестилищу – норки, выдры и медведи.   Благодаря накопленным в море питательным веществам, лососи проходят сотни километров, преодолевая на своем пути множество препятствий — камни, перекаты. Они приходят на места нереста ободранными, страшными, но доходят!   К сожалению, с 1 июля в наших водоемах будет сокращаться количество участков, пригодных для нереста лососей и других видов рыб: реки начнут заиливаться и мелеть, много мальков будет погибать, едва родившись... Все это благодаря новому закону, который с 1 июля поставит под угрозу вырубки 50 млн гектаров лесов вдоль водоёмов.   Не допустите этого!  Подпишите петицию WWF России и Гринпис «Защитите леса возле рек: спасите лосося!»  https://act.gp/vk-forest-wwf  41 тысяча подписей уже собрана, всего нужно 50 тысяч до 20 июня. Подпишите сами и расскажите о петиции друзьям!  #ЗащитимЛес #СпасемЛосося",07 06 2019 11:38:09,551,113,https://pp.userapi.com/c849328/v849328359/1ae118/MDVLTxoeyF0.jpg
"#вакансия  Друзья, мы ищем координатора коммуникационных проектов на одну очень масштабную и амбициозную, а главное – очень важную задачу: привлекать общественность к охране окружающей среды.  Подробности по ссылке. Будем благодарны, если поделитесь объявлением с друзьями – вдруг среди них есть тот, кто нам нужен.  https://wwf.ru/about/jobs/koordinator-po-kommunikatsiyam-proekta-wwf-rossii-vovlechenie-obshchestvennosti-v-okhranu-okruzhayushch/",07 06 2019 9:21:03,44,9,
"?? Подарите красоту себе и природе! Оригинальный шейный платок с логотипами «панда» дополнит любой наряд и подарит летнее настроение.    • Размер: 65х65см  • Легкий платок сделан из приятного атласного материала, рисунок с одной стороны, по краю цветная окантовка  • Платок классической формы можно носить на шее, привязать на сумку или вложить в карман пиджака    Примите участие в сохранении уникальных территорий и получите яркий подарок.    ?? Платок с жёлто-оранжевой окантовкой: http://help.wwf.ru/gift/?ID=6491  ?? Платок с зелёной окантовкой: http://help.wwf.ru/gift/?ID=6492",07 06 2019 8:00:02,43,1,https://pp.userapi.com/c849536/v849536244/1abb6b/gpEOOR4cnys.jpg https://pp.userapi.com/c849536/v849536244/1abb73/dSmcggvvXwc.jpg
"В Абакане 10-11 июня 2019 года по инициативе и при поддержке Всемирного фонда дикой природы пройдет межрегиональный форум «Сохранение и неистощительное использование животного мира в Алтае-Саянском экорегионе».   Организаторы ставят главной целью форума обмен опытом и обсуждение схожих и различных проблем и путей их решения в сфере охраны как охотничьих, так и краснокнижных видов животных и растений.  WWF ожидает, что итогом встречи специалистов станет план совместных межведомственных и межрегиональных мероприятий по охране животного мира между соседними субъектами.   Форум пройдет при поддержке [club22749457|Банка ВТБ].  #wwfалтай",07 06 2019 6:30:00,53,3,https://pp.userapi.com/c849536/v849536244/1abb3f/R6vSD5BEgeM.jpg
"Самец рыси в [club4949059|Воронежском заповеднике].  Смотрите, какой классный! ??",06 06 2019 16:10:00,582,17,https://sun3-1.userapi.com/c848628/v848628746/19d61c/AP5R62Rt8Hg.jpg
"???? С конца 20 века по сегодняшний день из-за вырубки старовозрастных лесов в России ухудшается состояние мест обитаний редких видов хищных птиц. Крупные птицы, такие как черный гриф, беркут, могильник, орлан-белохвост, скопа и черный аист, селятся на больших деревьях. Их многолетние гнёзда — достаточно массивные постройки. Но деревьев, на которых крупные птицы могут строить свои большие гнёзда, с каждым годом становится меньше, что подтверждает статистика Рослесхоза по снижению среднего возраста лесов.    Большое количество редких крупных птиц, занесенных в Красную книгу РФ, обитают на Кавказе. Крупные хищные птицы чувствительны к рубкам и бросают свои гнёзда при малейших нарушениях структуры леса в пределах их обитания. Это ведет к гибели птенцов, кладок и, в целом, к утрате мест гнездования.    На сегодняшний день WWF России разработал ряд рекомендаций по охране гнездовых участков птиц при лесопользовании, которые легли в основу норм ведения лесопользования, утверждённых Рослесхозом. Реализация этих рекомендаций и норм на практике поможет сохранить места гнездования и стабильность популяций.    Сейчас большим препятствием для сохранения мест обитания редких птиц является то, что гнездовые участки часто отводятся под рубку из-за отсутствия сведений о размещении там птичьих гнезд. Именно отсутствие информации допускает неограниченную вырубку важных для птиц участков леса.   ?? Для решения проблемы WWF России предлагает выявить ключевые места обитания крупных редких птиц, значимые для их выживания.  Орнитологи доказали, что для нормального размножения нужно сохранять буферную зону вокруг гнездового дерева.    Виды птиц, которым это поможет: орлан-белохвост, малый подорлик, солнечный орел, черный гриф, тетеревятник, черный аист.    Место проведения: Кабардино-Балкарская Республика  Срок реализации: 2 года    ? Помогите нам сохранить ценные леса, а вместе с ними и места обитания редких краснокнижных птиц! https://wwf.ru/help/projects/forest-and-birds/",06 06 2019 13:00:06,171,18,https://pp.userapi.com/c849536/v849536990/1aa5f3/7gqI65fIURQ.jpg
"Тсс..! ??  Вы знали, что жизнь китов зависит от звука?    Киты используют звук, чтобы узнавать, куда им плыть; чтобы находить пищу, чтобы искать партнёров. Возрастающий уровень судоходства в Арктике наполняет океан шумом, который дезориентирует, травмирует китов и ведёт к их гибели. Сбавьте ход!",06 06 2019 11:00:00,315,56,https://pp.userapi.com/c848624/v848624949/8cf00/Yjwv5W8Cd5k.jpg
"13 лет подряд WWF России, Центр «Амурский тигр» и Союз экологических пресс-клубов Дальнего Востока проводят конкурс «Живая тайга» для журналистов. Его задачей является привлечение через СМИ общественного внимания к сохранению природы Амурского экорегиона, обитающих здесь редких видов — амурского тигра, дальневосточного леопарда, дальневосточного аиста; деятельности заповедников и национальных парков, государственного охотничьего надзора и общественных природоохранных организаций. А также — объединение экологических журналистов для содействия решению природоохранных проблем, поощрение сотрудников СМИ и редакций, проявивших себя на ниве экологической журналистики.   #wwfамур",06 06 2019 6:45:00,107,3,https://pp.userapi.com/c849536/v849536244/1abaf6/8EGVHh0UM_g.jpg
"???? Как можно сохранить первозданный лес? Создать на его территории заповедник или национальный парк? Да, это хороший и надежный способ, однако не единственный.   Узнай, какими еще способами WWF сохраняет первозданные леса и оставайся #НаСтражеЛеса вместе с нами на forest.wwf.ru",06 06 2019 5:20:00,113,9,https://pp.userapi.com/c855024/v855024649/5e27b/oeYMaZHjurU.jpg
"Как говорится в докладе WWF «Живая планета», мы — первое поколение, которое четко понимает значимость природы и осознает всю тяжесть вреда, который наносится ей человечеством. Мы же можем оказаться последними, у кого еще есть возможность повернуть этот процесс вспять. Конец этого десятилетия может стать решающим моментом в истории.  https://25.wwf.ru/  #WWFRussia25 #ПоколениеWWF",05 06 2019 19:53:57,565,80,https://pp.userapi.com/c856020/v856020875/5f403/tFB5-BcRFY0.jpg
Президент Путин поблагодарил сотрудников Всемирного фонда дикой природы за активную общественную деятельность в области охраны окружающей среды.    https://wwf.ru/resources/news/iz-zhizni-fonda/prezidentskiy-podarok-ko-dnyu-ekologa/,05 06 2019 16:21:26,79,3,
"Уже 25 лет главной целью WWF России остаётся сохранение биологического разнообразия. Мы сохраняем снежного барса, амурского тигра, белого медведя, дикого северного оленя, моржа, сайгака и другие редкие виды, а также возвращаем в дикую природу России переднеазиатского леопарда и зубра.    Это не просто красивые животные, это виды, от сохранения которых зависит выживание множества других растений, животных и целых экосистем. Сохранить или вернуть такой вид обратно в природу – сложный и трудоёмкий процесс; это работа, которую мы вместе с нашими партнёрами делаем каждый день.  https://25.wwf.ru/    #WWFRussia25 #ПоколениеWWF",05 06 2019 15:40:00,79,6,https://pp.userapi.com/c850420/v850420417/135e1c/IIxUUU0RP_o.jpg
"У нас всё ещё есть шанс остановить деградацию живой природы и наш долг – сделать всё, что в наших силах: https://25.wwf.ru/   #WWFRussia25 #ПоколениеWWF",05 06 2019 14:11:33,815,113,https://pp.userapi.com/c850732/v850732399/131ef8/_OYAEMCA5sk.jpg
"В новой кампании WWF животные исчезли, чтобы побудить людей к действиям.  В честь 25-летия WWF России, которое фонд отметит 1 июля, стартовала информационная кампания. На изображениях и видеороликах, которые скоро появятся на рекламных экранах в российских городах, редкие животные в буквальном смысле исчезают, оставляя после себя только пустоту. Но их сородичи пока еще остаются в степях, горах, морях.    Исчезая, звери без слов рассказывают, насколько уязвим живой мир вокруг нас и как легко мы можем потерять его, если будем сидеть сложа руки.  https://wwf.ru/resources/news/bioraznoobrazie/v-novoy-kampanii-wwf-zhivotnye-ischezli-chtoby-pobudit-lyudey-k-deystviyam/  #WWFRussia25 #ПоколениеWWF",05 06 2019 10:59:02,393,69,https://pp.userapi.com/c851016/v851016929/136c1c/Vi1hqOyNbYA.jpg
"Дорогие друзья!   Нам нужна помощь веселых и находчивых волонтеров! Кто из вас умеет делать оригами?  Мы ищем 4 волонтеров, которые смогут провести мастер-класс для детей и взрослых на летнем фестивале в парке Сокольники.  Схемы у нас есть, и они очень простые.  Еще нужны несколько ребят, которые будут развлекать гостей в костюмах панд ??  Когда: 8 июня с 11:00 до 16:00  Где: парк Сокольники.   О своем желании пишите, пожалуйста, на почту members@wwf.ru",05 06 2019 9:58:39,57,6,https://pp.userapi.com/c855024/v855024819/60f52/Tz1mM7fogKY.jpg
"«Исчезнувших не вернуть. Но можно сохранить оставшихся» — слоган нашей новой юбилейной кампании, которая стартовала сегодня.  В этом году WWF России исполняется 25 лет. За четверть века усилиями Фонда, его сторонников, партнёров и дружественных природоохранных организаций тенденцию исчезновения редких видов удалось повернуть вспять.   Исчезнувшие в прошлом веке зубры снова заселили российские леса в Россию, сейчас их численность около 900 особей. Амурских тигров, которых на старте программы насчитывалось всего 400, стало более 540. WWF России организовывал и осуществлял завоз редких животных из других стран, мониторинг численности животных, сохранял среду их обитания. Но это лишь начало большой работы по спасению наиболее редких и чрезвычайно важных для экосистем видов.  https://25.wwf.ru/  #WWFRussia25 #ПоколениеWWF",05 06 2019 7:43:09,293,37,https://pp.userapi.com/c852036/v852036236/139eb3/1M57aX7TskI.jpg
"Сегодня, 5 июня, — День эколога, или Всемирный день окружающей среды! ??   День эколога призван привлечь внимание мировой общественности к проблемам окружающей среды.   ?? Коллеги, друзья, сторонники! С праздником! Сохраним природу вместе!",05 06 2019 5:50:00,919,108,https://pp.userapi.com/c855024/v855024819/60f65/Cb85F6vohRo.jpg
"Скворец ?? Остров Татышев, Красноярский край    Автор фото: [id192006291|Евгения Мусиенко]    Делитесь вашими фотографиями с животными и природой, ставьте хэштег #wwfrussia — мы выберем лучшие и опубликуем их на наших страницах ??",04 06 2019 22:16:14,181,8,https://pp.userapi.com/c854028/v854028819/5d54a/dM6bY258wv8.jpg
"Невозмутимая гармоничная панда? А может быть стремительный и смелый тигр? Узнайте из нашего теста, на какое животное вы похожи!  http://animal.wwf.ru/  ?? ??",04 06 2019 16:00:03,58,1,
??,04 06 2019 12:21:49,532,35,
"«10 глупых вопросов» – серия интервью на YouTube, в которых умные люди отвечают на глупые вопросы об их профессии.    В этот раз в гостях у ребят побывал наш директор программы «Климат и энергетика» WWF России Алексей Кокорин.    Хотите узнать ответы на вопросы про климат, глобальное потепление и озоновые дыры? Тогда смотрите ролик ??",04 06 2019 10:10:00,66,11,https://pp.userapi.com/c852128/v852128840/132089/gwaaMHxGqvU.jpg
"Любопытный лисёнок ???  [club128295392|Хопёрский заповедник], Воронежская область",04 06 2019 6:25:00,668,23,https://pp.userapi.com/c855624/v855624058/5e578/qg9MOgNAsgU.jpg https://pp.userapi.com/c855624/v855624058/5e582/dYkq3BXyxQg.jpg
Российская делегация приняла участие во Всемирной неделе биоразнообразия в Республике Корея. Российско-корейское сотрудничество по реинтродукции дальневосточного аиста увенчалось успехом: более 40 птиц уже выпущено на свободу на Корейском полуострове.   #wwfамур,04 06 2019 5:15:00,76,3,
"Лето ??   Автор фото: [id90643077|Дмитрий Тимин]    Делитесь вашими фотографиями с животными и природой, ставьте хэштег #wwfrussia — мы выберем лучшие и опубликуем их на наших страницах ??",03 06 2019 22:06:30,95,9,https://pp.userapi.com/c856028/v856028992/48665/A-ZBfIC-y3k.jpg
"В современном мире вокруг нас так много информации, что мы просто не в состоянии держать все в голове. Но мы знаем, что поможет нам справиться с информационным потоком и не даст забыть о важных вещах! Конечно же, блокнот для записей! Для любителей природы мы подготовили особенный блокнот: в нем все листы — из переработанных материалов, а обложка — из пробки.    Размер блокнота: 20*14 см, 80 листов в линейку    Сделайте пожертвование на соответствующей странице Витрины добрых подарков, и в благодарность мы отправим вам в подарок блокнот с пробковой обложкой: http://help.wwf.ru/gift/?ID=18815&utm_source=vktovari&utm_medium=social&utm_campaign=notebook    ?? Внесите вклад в сохранение дикой природы России!",03 06 2019 15:30:00,65,4,https://pp.userapi.com/c854228/v854228840/5ab1f/rBX8G_3Bw94.jpg https://pp.userapi.com/c854228/v854228840/5ab26/oR2_zNxKYa8.jpg
"Всемирный фонд дикой природы приглашает к участию в конкурсе по теме: «Оценка состояния кедровых насаждений в Турочакском районе Республики Алтай».    К конкурсу допускаются как физические, так и юридические лица. Преимуществом будет являться доказанный опыт научных и аналитических работ по тематике изучения кедровых насаждений на Алтае.  Срок предоставления и рассмотрения заявок: 10 июня 2019 г.  Подробности: https://wwf.ru/what-we-do/forests/contests/kedr-v-turochakskom-rayone/  #wwfалтай",03 06 2019 10:00:04,37,1,
??,03 06 2019 9:26:40,63,10,
"На берегу Кольского залива состоялись очередные учения по ликвидации разливов нефти. Такие учения уже 13 лет инициирует Всемирный фонд дикой природы. Мурманские студенты на практике отработали знания, полученные в теории.  #wwfбаренц",03 06 2019 6:50:00,98,1,https://pp.userapi.com/c856132/v856132840/5121a/6IxrmEm0pTk.jpg
"Маленький заповедный житель ??   [club40082089|Заповедник «Костомукшский»], Республика Карелия",03 06 2019 5:05:00,295,8,https://pp.userapi.com/c853420/v853420167/5899a/rOzql3l6d-E.jpg https://pp.userapi.com/c853420/v853420167/589a3/ytikE5GcjI0.jpg
"В Нальчике состоялся двухдневный тренинг, организованный Всемирным фондом дикой природы для волонтеров из Кабардино-Балкарской Республики.   Формирование положительного отношения к переднеазиатскому леопарду является одним из важных направлений работы WWF России. Важную помощь в этом оказывают волонтеры Фонда из регионов. С 2018 г. Кабардино-Балкария является одним из районов, где осуществляет свою деятельность Клуб волонтеров WWF. В число активистов входят старшеклассники, студенты, сотрудники Института экологии горных территорий.   #ВернемЛео #wwfкавказ",02 06 2019 20:51:25,65,1,https://pp.userapi.com/c855136/v855136840/57702/wFgK4g7sFzc.jpg
А вы смотрите мультики?  Рассказываем просто о сложном и очень важном – о первозданных лесах – в нашем новом мультфильме. Поделитесь этой видео-историей с друзьями и стойте #НаСтражеЛеса вместе с WWF!,02 06 2019 20:05:00,108,24,https://pp.userapi.com/c849324/v849324167/1a2bbf/jRhmTxRpWuw.jpg
"UMA2RMAN:  «Зубр – символ мощи и здоровья. Однако, мало кто знает, что эти сильные и выносливые животные были на грани исчезновения всего полвека назад. Вернуть их в природу удалось только благодаря поддержке неравнодушных людей. Такие истории нас вдохновляют, ведь это наглядный пример того, как помощь наших граждан помогает осуществить невозможное – возродить популяцию практически вымершего вида».    Все гордятся родной природой. Но помогает её сохранить только 1% россиян. Измените это на сайте http://1.wwf.ru",02 06 2019 19:26:20,61,4,https://pp.userapi.com/c836624/u1315763/video/y_dcdbd6b7.jpg
